Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE007CP","IE007CP","Limerick Peoples Park","SPO.IE.IE007CPSample2_7","O3","-8.62870","52.65856","16.0","m","urban","background","01/07/2019 00:00:00","","SAM.IE.IE007CPSAMPLE2","2.0","m","11.0","m","10.3","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE007CPSample2_7","01/07/2019 00:00:00","","automatic","UV-P","","API400E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE007CP","IE007CP","Limerick Peoples Park","SPO.IE.IE007CPSample2_8","NO2","-8.62870","52.65856","16.0","m","urban","background","01/07/2019 00:00:00","","SAM.IE.IE007CPSAMPLE2","2.0","m","11.0","m","10.3","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE007CPSample2_8","01/07/2019 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE007CP","IE007CP","Limerick Peoples Park","SPO.IE.IE007CPSample2_9","NOX as NO2","-8.62870","52.65856","16.0","m","urban","background","01/07/2019 00:00:00","","SAM.IE.IE007CPSAMPLE2","2.0","m","11.0","m","10.3","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE007CPSample2_9","01/07/2019 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE007DP","IE007DP","Cork Macroom Council Yard","SPO.IE.IE007DPSample1_5","PM10","-8.95293","51.90467","76.0","m","suburban","background","18/09/2019 00:00:00","","SAM.IE.IE007DPSAMPLE1","2.3","m","10.0","m","0.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE007DPSample1_5","18/09/2019 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE007DP","IE007DP","Cork Macroom Council Yard","SPO.IE.IE007DPSample1_6001","PM2.5","-8.95293","51.90467","76.0","m","suburban","background","18/09/2019 00:00:00","","SAM.IE.IE007DPSAMPLE1","2.3","m","10.0","m","0.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE007DPSample1_6001","18/09/2019 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE007GY","IE007GY","Galway Eyre Square","SPO.IE.IE007GYSample1_5","PM10","-9.04850","53.27400","12.0","m","urban","traffic","21/11/2021 00:00:00","","SAM.IE.IE007GYSAMPLE1","2.6","m","21.0","m","2.5","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE007GYSample1_5","21/11/2021 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE007GY","IE007GY","Galway Eyre Square","SPO.IE.IE007GYSample1_6001","PM2.5","-9.04850","53.27400","12.0","m","urban","traffic","21/11/2021 00:00:00","","SAM.IE.IE007GYSAMPLE1","2.6","m","21.0","m","2.5","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE007GYSample1_6001","21/11/2021 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE007GY","IE007GY","Galway Eyre Square","SPO.IE.IE007GYSample2_8","NO2","-9.04850","53.27400","12.0","m","urban","traffic","21/11/2021 00:00:00","","SAM.IE.IE007GYSAMPLE2","2.6","m","21.0","m","2.5","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE007GYSample2_8","21/11/2021 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE007GY","IE007GY","Galway Eyre Square","SPO.IE.IE007GYSample2_9","NOX as NO2","-9.04850","53.27400","12.0","m","urban","traffic","21/11/2021 00:00:00","","SAM.IE.IE007GYSAMPLE2","2.6","m","21.0","m","2.5","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE007GYSample2_9","21/11/2021 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE007KE","IE007KE","Kildare Leixlip","SPO.IE.IE007KESample1_5","PM10","-6.48670","53.37190","53.0","m","suburban","background","24/02/2021 00:00:00","","SAM.IE.IE007KESAMPLE1","2.4","m","3.5","m","10.5","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE007KESample1_5","24/02/2021 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE007KE","IE007KE","Kildare Leixlip","SPO.IE.IE007KESample1_6001","PM2.5","-6.48670","53.37190","53.0","m","suburban","background","24/02/2021 00:00:00","","SAM.IE.IE007KESAMPLE1","2.4","m","3.5","m","10.5","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE007KESample1_6001","24/02/2021 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE008CP","IE008CP","Meath Navan","SPO.IE.IE008CPSample1_8","NO2","-6.68933","53.65560","50.0","m","suburban","traffic","10/11/2019 00:00:00","","SAM.IE.IE008CPSAMPLE1","2.4","m","10.6","m","4.1","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE008CPSample1_8","10/11/2019 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE008CP","IE008CP","Meath Navan","SPO.IE.IE008CPSample1_9","NOX as NO2","-6.68933","53.65560","50.0","m","suburban","traffic","10/11/2019 00:00:00","","SAM.IE.IE008CPSAMPLE1","2.4","m","10.6","m","4.1","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE008CPSample1_9","10/11/2019 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE008CP","IE008CP","Meath Navan","SPO.IE.IE008CPSample2_5","PM10","-6.68933","53.65560","50.0","m","suburban","traffic","10/11/2019 00:00:00","","SAM.IE.IE008CPSAMPLE2","2.1","m","10.6","m","4.1","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE008CPSample2_5","10/11/2019 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE008CP","IE008CP","Meath Navan","SPO.IE.IE008CPSample2_6001","PM2.5","-6.68933","53.65560","50.0","m","suburban","traffic","10/11/2019 00:00:00","","SAM.IE.IE008CPSAMPLE2","2.1","m","10.6","m","4.1","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE008CPSample2_6001","10/11/2019 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE008DP","IE008DP","Cavan Cavan Town Court House","SPO.IE.IE008DPSample1_5","PM10","-7.36280","53.99360","56.0","m","suburban","background","03/07/2020 00:00:00","","SAM.IE.IE008DPSAMPLE1","2.6","m","10.0","m","0.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE008DPSample1_5","03/07/2020 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE008DP","IE008DP","Cavan Cavan Town Court House","SPO.IE.IE008DPSample1_6001","PM2.5","-7.36280","53.99360","56.0","m","suburban","background","03/07/2020 00:00:00","","SAM.IE.IE008DPSAMPLE1","2.6","m","10.0","m","0.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE008DPSample1_6001","03/07/2020 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE008GY","IE008GY","Galway Ballinalsoe","SPO.IE.IE008GYSample1_5","PM10","-8.22409","53.32871","44.0","m","suburban","background","31/07/2023 00:00:00","","SAM.IE.IE008GYSAMPLE1","2.6","m","7.6","m","15.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE008GYSample1_5","31/07/2023 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE008GY","IE008GY","Galway Ballinalsoe","SPO.IE.IE008GYSample1_6001","PM2.5","-8.22409","53.32871","44.0","m","suburban","background","31/07/2023 00:00:00","","SAM.IE.IE008GYSAMPLE1","2.6","m","7.6","m","15.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE008GYSample1_6001","31/07/2023 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0090A","IE0090A","Monaghan Kilkitt Waterworks","SPO.IE.IE0090ASample1_1","SO2","-6.88306","54.06611","170.0","m","rural-remote","background","03/01/1994 00:00:00","","SAM.IE.IE0090ASAMPLE1","2.2","m","1.2","m","0.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0090ASample1_1","03/01/1994 00:00:00","","automatic","UV-FL","","API100E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0090A","IE0090A","Monaghan Kilkitt Waterworks","SPO.IE.IE0090ASample1_7","O3","-6.88306","54.06611","170.0","m","rural-remote","background","03/01/1994 00:00:00","","SAM.IE.IE0090ASAMPLE1","2.2","m","1.2","m","0.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0090ASample1_7","03/01/1994 00:00:00","","automatic","UV-P","","API400E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0090A","IE0090A","Monaghan Kilkitt Waterworks","SPO.IE.IE0090ASample1_8","NO2","-6.88306","54.06611","170.0","m","rural-remote","background","03/01/1994 00:00:00","","SAM.IE.IE0090ASAMPLE1","2.2","m","1.2","m","0.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0090ASample1_8","03/01/1994 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0090A","IE0090A","Monaghan Kilkitt Waterworks","SPO.IE.IE0090ASample1_9","NOX as NO2","-6.88306","54.06611","170.0","m","rural-remote","background","03/01/1994 00:00:00","","SAM.IE.IE0090ASAMPLE1","2.2","m","1.2","m","0.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0090ASample1_9","03/01/1994 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0090A","IE0090A","Monaghan Kilkitt Waterworks","SPO.IE.IE0090ASample2_351","Acenaphthene","-6.88306","54.06611","170.0","m","rural-remote","background","03/01/1994 00:00:00","","SAM.IE.IE0090ASAMPLE2","1.6","m","0.5","m","0.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0090ASample2_351","03/01/1994 00:00:00","","active","","","","","LVSauto2.3","","GC-MS","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0090A","IE0090A","Monaghan Kilkitt Waterworks","SPO.IE.IE0090ASample2_352","Acenaphtylene","-6.88306","54.06611","170.0","m","rural-remote","background","03/01/1994 00:00:00","","SAM.IE.IE0090ASAMPLE2","1.6","m","0.5","m","0.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0090ASample2_352","03/01/1994 00:00:00","","active","","","","","LVSauto2.3","","GC-MS","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
